Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0VGrgE7GbWaINRnh1bR4k9","Clarity","Zedd, Foxes","Clarity","1","5","271426","spotify:user:transceend","2016-05-07T09:44:41Z"
"spotify:track:5iRQpPfF8skr0GLWYLRbaN","Let It Go - From "Frozen"/Soundtrack Version","Idina Menzel","Frozen (Original Motion Picture Soundtrack)","1","5","223840","spotify:user:transceend","2016-05-07T09:46:19Z"
"spotify:track:5PsUB0ISfQxRLhF5DmI5Ks","Don't Speak","No Doubt","Tragic Kingdom","1","10","263000","spotify:user:transceend","2016-10-29T04:54:56Z"
"spotify:track:3ywzBUkk3b616VzM4I5PzL","Torn","Natalie Imbruglia","Left Of The Middle / White Lillies Island","1","1","244893","spotify:user:transceend","2016-10-31T00:57:30Z"
"spotify:track:646J2jOtUe4Jflrmh6JFjN","Bring Me To Life","Evanescence","Fallen","1","2","235893","spotify:user:transceend","2016-10-31T00:58:20Z"
"spotify:track:7ulZJytSQ43kwDjT2AL0LZ","A Thousand Miles","Vanessa Carlton","Best Of","1","1","237440","spotify:user:transceend","2016-10-31T01:19:58Z"
"spotify:track:0IF0vGwaJQ8ZCh0QxhW6OV","Man! I Feel Like A Woman!","Shania Twain","Come On Over","1","10","233000","spotify:user:transceend","2016-11-19T09:34:21Z"
"spotify:track:5rtpGGu3bPKsJEFjDGs63M","Murder On The Dancefloor","Sophie Ellis-Bextor","Read My Lips","1","4","229573","spotify:user:transceend","2016-11-19T09:34:46Z"
"spotify:track:2NNiZ5qwYIKAwjbHJsxtAO","C'est La Vie","B*Witched","B*Witched","1","2","172066","spotify:user:transceend","2016-11-19T09:34:55Z"
