Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3i3GeK0qLQybu4ah42YmCY","Smooth","Santana, Rob Thomas","Ultimate Santana","1","3","295986","spotify:user:transceend","2016-10-26T04:39:03Z"
"spotify:track:2sZtO3q79gXFpKjgSlsyej","Oye Como Va - Album Verision","Santana","Dance Of The Rainbow Serpent","1","4","256560","spotify:user:transceend","2016-10-26T04:47:47Z"
"spotify:track:4JXDzBGK2uU9REfFiZ4kIP","Clocks","Coldplay","Rhythms Del Mundo Cuba","1","1","299866","spotify:user:transceend","2016-10-29T03:17:48Z"
"spotify:track:18JFL4fWFeqDj1A6SWXeOV","She Will Be Loved","Maroon 5","Rhythms Del Mundo Cuba","1","11","241173","spotify:user:transceend","2017-02-13T01:02:54Z"
"spotify:track:2eqsTd3SsulsTPcNFqjvJd","Roxanne","La-33","Ten Cuidado","1","9","235880","spotify:user:transceend","2017-10-20T05:56:26Z"
