Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:24ylIO48nRsdaONlM8l2HF","Time Is the Enemy","Quantic","The 5th Exotic","1","10","219880","spotify:user:transceend","2017-03-05T22:58:39Z"
