Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3ZdViln9Auq1pw1UrUIkV3","Find You - Acoustic - Live In Los Angeles","Zedd, Matthew Koma, Miriam Bryant","Find You (Acoustic - Live In Los Angeles)","1","1","197007","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:3T5qaXJeMAgyEpt2b4mFyK","Find You","Zedd, Matthew Koma, Miriam Bryant","Find You","1","1","204223","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:6sZmgTsyiF9ObnEniMISIc","The Legend Of Zelda - Original Mix","Zedd","The Legend Of Zelda","1","1","371000","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:183TNkmZRULvTSFCuBDynD","Stars Come Out","Zedd","Stars Come Out","1","1","263008","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:1Nivqu7wynKsgguBmgC6Vw","Bad (feat. Vassy) - Radio Edit","David Guetta, Showtek, Vassy","Lovers on the Sun EP","1","3","170625","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:1HfPcQ3c2HyGeID3u1lmCa","She Wolf (Falling to Pieces) [feat. Sia]","David Guetta, Sia","Nothing But the Beat 2.0","1","3","222956","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:2QD4C6RRHgRNRAyrfnoeAo","Play Hard (feat. Ne-Yo & Akon)","David Guetta, Ne-Yo, Akon","Nothing But the Beat 2.0","1","6","201000","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:1jvT3CCQpyysWB1JcqZwSi","Just One Last Time (feat. Taped Rai)","David Guetta, Taped Rai","Nothing But the Beat 2.0","1","8","228866","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:6eIacmhkE82vZlMDnGS7aP","Bad (feat. Vassy) - Radio Edit","David Guetta, Showtek, VASSY","Listen","1","15","170625","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:2rgtCOVK2tpfao2VjURn84","Lovers on the Sun (feat. Sam Martin)","David Guetta, Sam Martin","Listen","1","4","203520","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:57GYnYCJimvwmt9sAJr0wo","When Love Takes Over (feat. Kelly Rowland)","David Guetta, Kelly Rowland","One More Love","1","1","191000","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:3mQOoBONOh6vnP51eMgWnP","Sexy Bitch (feat. Akon)","David Guetta, Akon","One More Love","1","3","195853","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:5X7V6wJFZT4lbK8FtAZ9Aw","I Gotta Feeling - FMIF Remix; Edit","The Black Eyed Peas","One More Love","1","10","234506","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:6Ebd5KnMGpZOvFRNNSP88T","PAYDAY","Alesso","PAYDAY","1","1","198426","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:43iMSSpAQ9fYvKdvjf3ca2","Burial - Skrillex & Trollphace Remix","Yogi, Skrillex, Trollphace","Burial - The Remixes","1","1","208000","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:4zLBcDtvYNVtF9fnG6lme3","Sun Goes Down (feat. Jasmine Thompson) - Radio Mix","Robin Schulz, Jasmine Thompson","Prayer","1","3","179960","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:5sL1SDDTIRBLW0FHrJ2AaQ","Girls in Luv - Radio Mix","DJane HouseKat, Rameez","Girls in Luv","1","1","189341","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:54pZPDx4XspAPn4wipSAkI","Something New","Axwell /\ Ingrosso","Something New","1","1","247640","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:0OFVdGvxShHUdQES84ecmd","Addicted To A Memory","Zedd, Bahari","Addicted To A Memory","1","1","303186","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:6x0eABrCbvbV15vCljODQo","Sanctuary - Radio Edit","Gareth Emery, Lucy Saunders","Sanctuary","1","3","225708","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:7IvHLBFvLKLvgp9ayEGxGl","Illuminate","Afrojack, Matthew Koma","Forget The World (Deluxe)","1","2","277550","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:3eg6tpUm6XEm95aZUs2Qdf","Million Voices","Otto Knows","Tomorrowland 2012_02","1","2","355129","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:0TFG6qUaTLDTym3c3HZ5gS","Beautiful Now","Zedd, Jon Bellion","Beautiful Now","1","1","218492","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:6YwLgicpvVuMt1eE2OldwQ","Five More Hours - Deorro x Chris Brown","Deorro, Chris Brown","Five More Hours (Deorro x Chris Brown)","1","1","211975","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:2DZ02lWzt1yTnTNyRIMtnu","Addicted To A Memory","Zedd, Bahari","True Colors","1","1","303159","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:19RevBdb9MKUaBIvxSbGd4","I Want You To Know","Zedd, Selena Gomez","True Colors","1","2","239999","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:7FJP35tUJ2121EJsFpU1Gh","Beautiful Now","Zedd, Jon Bellion","True Colors","1","3","218292","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:0cksaBdhpRkuggMoRvC4Dq","Transmission","Zedd, Logic, X Ambassadors","True Colors","1","4","242212","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:1ktm3wmtPWRmu21snHT82Y","Done With Love","Zedd","True Colors","1","5","296279","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:64m6xlAnXX8X8AdTNfVIQT","True Colors","Zedd","True Colors","1","6","228146","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:2tV2dapyrHKjxEMCo617SK","Straight Into The Fire","Zedd","True Colors","1","7","221532","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:2NSC3b9chltRlgOIslC2vX","Papercut","Zedd, Troye Sivan","True Colors","1","8","443292","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:5U0Hp5rzKgT5zuZHUea9Jc","Bumble Bee","Zedd, Botnek","True Colors","1","9","247506","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:6XDkCAv65eIZTfTwh0XHU6","Daisy","Zedd","True Colors","1","10","174412","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:0HVSpETw1koMXFauPPvyXq","Illusion","Zedd, Echosmith","True Colors","1","11","385559","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:3OwPSJu609AMzotCEyoMiO","The Nights","Avicii","The Days / Nights","1","2","176658","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:7HW01sQy5UOxyezzZg98nd","The Days","Avicii","The Days / Nights","1","1","278480","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:7HC3sppue0re7HPfo5zscF","You Make Me","Avicii","True","1","2","233346","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:0xIVvRmjztR1AwuHrkhH41","Addicted To You","Avicii","True","1","4","148386","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:1yF3HUTnqDzPLSoaPL7EUG","Profondo","Alesso","Forever","1","1","140039","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:4s5io7unpf8DiRmVwwPR6J","PAYDAY","Alesso","Forever","1","2","197866","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:6WQLkih8nE0JdUCEyLaGnQ","Heroes (we could be)","Alesso, Tove Lo","Forever","1","3","210012","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:4FypLINWbFiikDmj6L9Qtv","Tear The Roof Up","Alesso","Forever","1","4","195786","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:7vhOZ7D4z03Y0tYkxFAG15","Cool","Alesso, Roy English","Forever","1","5","221399","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:3Q3dS37YDEuhb3k3K9fZB9","Scars","Alesso, Ryan Tedder","Forever","1","6","198239","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:3sz8Gn0fOmXmyXOaPSWBJ9","Sweet Escape","Alesso, Sirena","Forever","1","7","232532","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:6tPUnqbm9V10uNdjjV3Drl","Destinations","Alesso","Forever","1","8","329412","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:3HMB8EGoXJFYG9uFKTlpaK","If It Wasn't For You","Alesso","Forever","1","9","232479","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:1mCbwXkHJ3baG5VR9cY4TP","In My Blood","Alesso","Forever","1","10","182999","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:5vmFVUJbI6WXiyDyQnnNkY","Under Control","Calvin Harris, Alesso, Hurts","Forever","1","11","183306","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:38S8QaVo3RlmLU7cgfNT7B","All This Love","Alesso, Noonie Bao","Forever","1","12","251399","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:4mASijOYgK7Bf2JmzhNYnK","If I Lose Myself - Alesso vs OneRepublic","OneRepublic, Alesso","Forever","1","13","213479","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:2gHclH4hV121isotOX1NuK","Immortale","Alesso","Forever","1","14","191332","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:1UXdq1lFMuKvDPSZsYLUfF","Tico","Fox Stevenson","Grand Central","1","1","228462","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:2sNvitW3TxiTeC9xT9f2ZZ","Firestone","Kygo, Conrad Sewell","Firestone","1","1","273684","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:72hzUmVl1bvVnxbdrXWEEW","Lost At Sea","Zedd, Ryan Tedder","Clarity (Deluxe)","1","4","225840","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:5eCgNATwXgRc4mZx9NymGJ","Waiting For Love","Avicii","Waiting For Love","1","1","228750","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:22mek4IiqubGD9ctzxc69s","How Deep Is Your Love","Calvin Harris, Disciples","How Deep Is Your Love","1","1","212640","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:5afHIkEcVhCF1Z1CTqMUXB","Ain't Nobody (Loves Me Better)","Felix Jaehn, Jasmine Thompson","Ain't Nobody (Loves Me Better)","1","1","186146","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:2KDG8xAhsE825FDly3vLTI","Something New","Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso","Something New","1","1","247153","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:7dZAkzCXQsZk3eHnwmaglP","Tsunami","DVBBS, Borgeous","Tsunami","1","1","236706","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:4iZPNYqzI2L0uwuUKun7Aa","Stole the Show","Kygo, Parson James","Stole the Show","1","1","222801","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:5MhsZlmKJG6X5kTHkdwC4B","I'm an Albatraoz","AronChupa","I'm an Albatraoz","1","1","166848","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:5M9jOReAKGZ2AttVefFjTY","Don't Look Down","Martin Garrix, Usher","Don't Look Down","1","1","223139","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:1x5M7e748IC3LOejjvdOia","Waterbed","The Chainsmokers, Waterbed","Waterbed","1","1","210793","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:3e9iivPr1NZ0ivSGgTdvn4","Atmosphere","Kaskade","Atmosphere","1","8","231453","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:4IWLawtdMznqdOnbOR9cWW","Legacy - Radio Edit","Nicky Romero, Krewella","Legacy","1","1","195706","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:5DcPOPPUnNhyPYbTi2aWjR","Don't You Worry Child (Radio Edit) [feat. John Martin]","Swedish House Mafia, John Martin","Until Now (Deluxe Version)","1","1","212841","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:40qjDdULzkFRlivTqTggLH","Adore You - Remix","Miley Cyrus, Cedric Gervais","Adore You (Remix)","1","1","215088","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:5sX8BntACNR4KX6ITNLF2Z","Hey Ricky - Quintino Remix","NERVO, Kreayshawn, DEV, Alisa, Quintino","Hey Ricky (Remixes)","1","1","204374","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:44aN5xKL3kGHvQ5bXVk6B8","Ghost Town","Adam Lambert","The Original High (Deluxe Version)","1","1","208330","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:4jTqb7wplofUpL2un79Voh","Intoxicated - Original Mix","Martin Solveig, GTA","Intoxicated","1","1","257279","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:3z94LCh3cV98bvyxBgnJbm","+1 (feat. Sam White) - Radio Edit","Martin Solveig, SAM WHITE","+1 (feat. Sam White)","1","1","193280","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
