Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:78fl7FwLL7HK60Oa6xg4Ng","A Mi Manera - En Vivo [Un Azteca en el Azteca]","Vicente Fernández","Un Azteca en el Azteca (En Vivo)","1","34","350493","spotify:user:transceend","2017-05-09T17:01:33Z"
"spotify:track:2RPNwpCcxVBhwhNUrJIiyG","A Mi Manera (Comme D'Habitude)","Gipsy Kings","Gipsy Kings","1","7","231533","spotify:user:transceend","2017-05-09T17:01:44Z"
