Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4oyWrvyORD6uCSYCLSRF6W","Powerful (feat. Ellie Goulding & Tarrus Riley)","Major Lazer, Ellie Goulding, Tarrus Riley","Peace Is The Mission","1","5","206327","spotify:user:transceend","2016-11-29T05:37:52Z"
"spotify:track:4S1bSEbxuZzvtjt7cKPojf","Girl in Stilettos","Annah Mac","Girl in Stilettos","1","1","180586","spotify:user:transceend","2016-12-03T14:19:29Z"
"spotify:track:5DCA1FOUDBURlRTNg4ganf","Let Me Blow Ya Mind","Eve, Gwen Stefani","Scorpion","1","4","229933","spotify:user:transceend","2016-12-03T14:21:15Z"
"spotify:track:26eOTllWPn7oKuDUJnsJwF","The Sweet Escape","Gwen Stefani, Akon","The Sweet Escape (International Version)","1","2","246466","spotify:user:transceend","2017-02-25T20:24:05Z"
"spotify:track:3XJpQ65m90QFmogv8MH1pG","Take You Down","Chris Brown","Exclusive","1","3","245933","spotify:user:transceend","2017-08-25T04:47:36Z"
