Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6vWk151OrbHfKe4D6Z6tdV","Crawl Outta Love","Illenium, Annika Wells","Crawl Outta Love","1","1","242011","spotify:user:1177356009","2017-08-08T13:32:52Z"
"spotify:track:6Pgkp4qUoTmJIPn7ReaGxL","Without You (feat. Sandro Cavazza)","Avicii, Sandro Cavazza","AVĪCI (01)","1","4","181672","spotify:user:1177356009","2017-08-21T13:00:51Z"
"spotify:track:79UX8fkSsowWI1HOd8VoYt","Friend Of Mine (feat. Vargas & Lagola)","Avicii, Vargas & Lagola","AVĪCI (01)","1","1","159863","spotify:user:1177356009","2017-08-21T13:01:09Z"
"spotify:track:7vGuf3Y35N4wmASOKLUVVU","Silence","Marshmello, Khalid","Silence","1","1","180822","spotify:user:1177356009","2017-08-24T14:31:14Z"
"spotify:track:0cQdRncPu2fkaVc6lT0fCY","All My Love (feat. Conor Maynard) - Sagan Remix","Cash Cash, Conor Maynard, Sagan","All My Love (feat. Conor Maynard) [Sagan Remix]","1","1","204375","spotify:user:1177356009","2017-09-02T02:40:47Z"
"spotify:track:1it1iSpYnQh1K2k6vIiVIw","2U - R3HAB Remix","David Guetta, Justin Bieber, R3HAB","2U (R3HAB Remix)","1","1","156773","spotify:user:1177356009","2017-09-02T02:41:22Z"
"spotify:track:4pWawf1Rq4qHDv4Ktqjg2D","Beautiful Creatures (feat. MAX)","Illenium, MAX","Awake","1","12","240508","spotify:user:1177356009","2017-09-21T14:58:44Z"
"spotify:track:4rIAqwhHGfWChQvQGYwEfR","Lost","Illenium, Emilie Brandt","Awake","1","8","200000","spotify:user:1177356009","2017-09-26T01:07:10Z"
"spotify:track:4yeWP0EabOteKT2MzPyeJ8","Feel It Still - Gryffin Remix","Portugal. The Man, Gryffin","Feel It Still (Gryffin Remix)","1","1","184355","spotify:user:1177356009","2017-09-29T15:54:23Z"
"spotify:track:0Zbbxnx4SGGHoIow4PpISP","Stargazing","Kygo, Justin Jesso","Stargazing - EP","1","1","236853","spotify:user:1177356009","2017-10-01T00:20:10Z"
"spotify:track:7pstxLUhvsJC3M4TxHe2aI","Carry You Home","Tiësto, Stargate, Aloe Blacc","Carry You Home","1","1","192731","spotify:user:1177356009","2017-10-03T01:45:42Z"
"spotify:track:0W363qrIc4GwuwOqa0WAEO","Nobody Compares To You","Gryffin, Katie Pearlman","Nobody Compares To You","1","1","231383","spotify:user:1177356009","2017-10-07T01:50:09Z"
"spotify:track:4rpXhAsUczXLEQ3o3LIHOZ","JU1Y","Gentle Bones, MYRNE","JU1Y","1","1","190714","spotify:user:1177356009","2017-10-13T12:10:19Z"
"spotify:track:7iNIg7XDEaYECfWD5dJ9Va","Friends (with BloodPop®)","Justin Bieber, BloodPop®","Friends (with BloodPop®)","1","1","189466","spotify:user:1177356009","2017-10-13T12:15:18Z"
"spotify:track:2OALaHcDdKkjYEpAr0Qzab","Lonely Together (feat. Rita Ora)","Avicii, Rita Ora","AVĪCI (01)","1","2","181812","spotify:user:1177356009","2017-10-13T12:34:07Z"
"spotify:track:1pAvAiQK7naCXyhkcRQAZl","Complicated - R3hab Remix","Dimitri Vegas & Like Mike, David Guetta, R3HAB, Kiiara","Complicated (The Remixes Part 1)","1","1","148333","spotify:user:1177356009","2017-10-15T01:25:15Z"
"spotify:track:5ip3FCi89E2eDtId6kcJmo","Silence - Illenium Remix","Marshmello, Khalid, Illenium","Silence (Illenium Remix)","1","1","205119","spotify:user:1177356009","2017-10-15T11:05:10Z"
"spotify:track:7EmGUiUaOSGDnUUQUDrOXC","Wolves","Selena Gomez, Marshmello","Wolves","1","1","197993","spotify:user:1177356009","2017-10-26T02:19:11Z"
"spotify:track:2UxfcZJCphbEkfbZ6nLiDx","Kids in Love","Kygo, The Night Game","Kids in Love","1","1","262458","spotify:user:1177356009","2017-10-26T02:19:34Z"
"spotify:track:5s6YL4Ym5xKtlOgmTICSat","Stranger Things","Kygo, OneRepublic","Stranger Things","1","1","221440","spotify:user:1177356009","2017-10-30T15:12:56Z"
"spotify:track:0OlnLZY4cmQzT6ZGttvWBM","So Far Away","Martin Garrix, David Guetta, Jamie Scott, Romy Dya","So Far Away","1","1","183636","spotify:user:1177356009","2017-12-01T04:33:14Z"
"spotify:track:4MXPT6tEutRsJOxro9S21y","Get It Right (feat. MØ)","Diplo, MØ","Get It Right (feat. MØ)","1","1","172500","spotify:user:1177356009","2017-11-30T14:33:46Z"
"spotify:track:1Bxzw8ag71snOU9IbhXVD6","Kids in Love","Kygo, The Night Game","Kids in Love","1","6","263400","spotify:user:1177356009","2017-11-30T14:35:35Z"
"spotify:track:1uXl3Nuhgkwx28NIaCMUzy","Sunrise","Kygo, Jason Walker","Kids in Love","1","2","214826","spotify:user:1177356009","2017-11-30T14:36:14Z"
"spotify:track:7BfiAzV3ASEK9egnfxN1v1","Dreamer","Axwell /\ Ingrosso","Dreamer","1","1","251147","spotify:user:1177356009","2017-12-09T06:52:00Z"
"spotify:track:6kxmBja0pKhbBXiAMMeXwh","Ain't That Why","R3HAB, Krewella","Ain't That Why","1","1","159053","spotify:user:1177356009","2017-12-11T05:52:50Z"
"spotify:track:57apmXhSxkAlUoq2pZNaSN","Almost Home","Sultan + Shepard, Nadia Ali, IRO","Almost Home","1","1","219750","spotify:user:1177356009","2017-12-13T09:44:41Z"
"spotify:track:3tmcjFD2sDqakDi4Qnojwg","Walk On Water - R3hab Remix","Thirty Seconds To Mars","Walk On Water (R3hab Remix)","1","1","161142","spotify:user:1177356009","2017-12-25T12:44:48Z"
"spotify:track:2bFUohs4VcdPLvGKN7816Y","What We Need","Hardwell, Haris","What We Need","1","1","193124","spotify:user:1177356009","2018-01-01T13:43:02Z"
"spotify:track:57gkpm9dZdFfp1xoBvcZTx","A Sky Full of Stars - Robin Schulz Edit","Coldplay","Prayer","1","18","195160","spotify:user:1177356009","2018-01-01T21:37:28Z"
"spotify:track:4utgozKpeqZA18lFCcg70Q","Get It Right (feat. MØ)","Diplo, MØ","Major Lazer Presents: Give Me Future (Music From & Inspired by the Film)","1","3","172500","spotify:user:1177356009","2018-01-14T15:18:41Z"
"spotify:track:4L4c1VnA1KkjIE1qFsq8sz","Slow (feat. Noah Cyrus) - R3HAB Remix","Matoma, Noah Cyrus, R3HAB","Slow (feat. Noah Cyrus) [R3HAB Remix]","1","1","160285","spotify:user:1177356009","2018-01-24T15:16:31Z"
"spotify:track:1YMBg7rOjxzbya0fPOYfNX","A Different Way (with Lauv)","DJ Snake, Lauv","A Different Way (with Lauv)","1","1","198285","spotify:user:1177356009","2018-01-24T15:18:58Z"
"spotify:track:2ARqIya5NAuvFVHSN3bL0m","The Middle","Zedd, Maren Morris, Grey","The Middle","1","1","184732","spotify:user:1177356009","2018-01-29T13:29:23Z"
"spotify:track:308zpyApA49qlNuzayCeYr","All My Life","DallasK","All My Life","1","1","217000","spotify:user:1177356009","2018-02-04T16:24:50Z"
"spotify:track:2kLf4myxQME1Nd0voeKZri","Stay Young","Mike Perry, Tessa","Stay Young","1","1","157004","spotify:user:1177356009","2018-02-09T11:53:58Z"
"spotify:local:Khalid:Young+Dumb+%26+Broke+%28Young+Bombs+Remix%29:Young+Dumb+%26+Broke+%28Young+Bombs+Remix%29:177","Young Dumb & Broke (Young Bombs Remix)","Khalid","Young Dumb & Broke (Young Bombs Remix)","0","0","177000","spotify:user:1177356009","2018-02-17T13:40:02Z"
"spotify:track:3pIigjAWkzwAonXpJ1fmSF","Everybody Hates Me","The Chainsmokers","Sick Boy...Everybody Hates Me","1","1","224026","spotify:user:1177356009","2018-03-23T11:03:40Z"
"spotify:track:3roMGtDfleE2N8M56E2WFs","We Do","R3HAB, Noah Neiman, Miranda Glory","We Do","1","1","136700","spotify:user:1177356009","2018-04-06T14:15:26Z"
"spotify:track:7y4JznkAv2W3IKw9T1o2VK","New","Daya","New","1","1","230879","spotify:user:1177356009","2018-04-16T05:47:58Z"
"spotify:track:3pWcj8hxj3fsb9TDAcMpEl","Somebody","The Chainsmokers, Drew Love","Sick Boy","1","1","223146","spotify:user:1177356009","2018-04-20T02:38:38Z"
"spotify:track:0p0ljM6RxgpGt7wthGqBZa","Finest Hour (feat. Abir)","Cash Cash, Abir","Finest Hour (feat. Abir)","1","1","215781","spotify:user:1177356009","2018-04-20T04:39:07Z"
"spotify:track:4mEILaBM7bKZqKAun5tABu","When We Were Young","Lost Kings, Norma Jean Martine","When We Were Young","1","1","193911","spotify:user:1177356009","2018-05-15T14:30:47Z"
"spotify:track:0kHyKhJMukHEPfeh8s7rdM","Born To Be Yours","Kygo, Imagine Dragons","Born To Be Yours","1","1","193320","spotify:user:1177356009","2018-06-17T02:07:36Z"
"spotify:track:3nc420PXjTdBV5TN0gCFkS","Ocean (feat. Khalid)","Martin Garrix, Khalid","Ocean (feat. Khalid)","1","1","216419","spotify:user:1177356009","2018-06-17T02:07:58Z"
"spotify:track:2M1mqcNUBIAfRoD2Puhejf","Carry Me Home (feat. Jake Reese)","KSHMR, Jake Reese","Carry Me Home (feat. Jake Reese)","1","1","191250","spotify:user:1177356009","2018-06-19T11:20:43Z"
"spotify:track:4JAX1qhCBGkO1IM9woosbZ","Just For A Moment (feat. Iselin)","Gryffin, Iselin","Just For A Moment (feat. Iselin)","1","1","254556","spotify:user:1177356009","2018-07-02T13:37:46Z"
"spotify:track:5tdlLAzrBn6IXddiFihkPw","Needed You - Jason Ross Remix","Illenium, Dia Frampton, Jason Ross","Awake (Remixes)","1","13","235782","spotify:user:1177356009","2018-07-02T15:49:42Z"
