Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6vuWGCNmi4tXfhHKNoLIgo","Comerte A Besos - Salsa Version","Frankie Negrón, Mario de Jesús, Sergio George","Siempre Frankie (greatest hits)","1","2","269800","spotify:user:","2012-05-04T08:28:07Z"
"spotify:track:2fhcGmlZZ0j3oAKTaiuk91","I Love Salsa","N'Klabe","I Love Salsa (re-release)","1","1","254946","spotify:user:","2012-05-04T10:01:51Z"
"spotify:track:6M5z2Pca6OuN4l5n5kId3E","Zumbale","Henry Fiol","Creativo","1","4","305057","spotify:user:","2012-05-08T13:06:38Z"
"spotify:track:0D2NMT63GCmvxY4usIjDA5","Cuando Un Hombre Se Enamora","Daniel Santacruz","Bachata Stereo","1","1","250044","spotify:user:","2012-05-08T15:19:40Z"
"spotify:track:709hAukJxapqTU9VhsiQm0","Su Veneno","Aventura","The Last","1","6","240706","spotify:user:","2012-05-08T15:51:44Z"
"spotify:track:565sNWlxHl5gnS3nPkNP4j","Se Me Va La Voz - Bachata Version","Alejandro Fernandez, Héctor Acosta "El Torito"","Oblígame","1","9","197253","spotify:user:","2012-05-08T16:58:10Z"
"spotify:track:7GkT7GQc60CkXTCAVNNcfy","Te comence a querer","Tito "El Bambino"","El Patron","1","9","209586","spotify:user:","2012-05-16T09:03:52Z"
"spotify:track:6tTXk4U8aHilWmVNiUjWqo","Batuka Bum Bum","Batuka","Batuka Latin New Generation","1","2","289186","spotify:user:cristinavila13","2012-06-08T14:59:28Z"
"spotify:track:203WBCxvPSXDnTiWdzZA29","La Candela (Prendela) feat. Orishas","Yerba Buena","Follow Me","1","6","346293","spotify:user:cristinavila13","2012-06-08T15:00:15Z"
"spotify:track:6I7VLelsdPqUSl8yDkLaTe","Cómo Volver a Ser Feliz","Luis Enrique","Ciclos","1","2","252026","spotify:user:cristinavila13","2012-06-08T15:01:08Z"
"spotify:track:1m6VOjq33bUB9E4xEyRBsC","Mani Picao - Salsaton Remix","Ricky Campanelli","Mani Picao","1","1","274866","spotify:user:cristinavila13","2012-06-08T15:02:11Z"
"spotify:track:68GQe5aHfFzpDfSNO68VzB","No Me Hace Falta - Live Carnegie Version","Víctor Manuelle","Victor Manuelle Desde El Carnegie Hall","1","10","227240","spotify:user:cristinavila13","2012-06-08T15:03:41Z"
