Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4F64moIcSfqD07H8f8bZd3","Something Good Can Work","Two Door Cinema Club","Winter","1","18","162906","spotify:user:transceend","2016-12-20T20:21:07Z"
"spotify:track:7MtPjvUkq62XNHHXdve9dW","Undercover Martyn","Two Door Cinema Club","Alternative Spirit","1","8","165235","spotify:user:transceend","2016-12-20T20:21:19Z"
"spotify:track:3qweWV8ysJCM26iaIEgPuA","Changing Of The Seasons","Two Door Cinema Club","Indie Anthems","1","35","222880","spotify:user:transceend","2016-12-20T20:21:26Z"
"spotify:track:76d991vOJOyIRsUdeciKjM","Sleep Alone","Two Door Cinema Club","Beacon","1","6","236440","spotify:user:transceend","2016-12-20T20:24:16Z"
"spotify:track:6EuSqrL9s4PywYiKPtDuT0","Sun","Two Door Cinema Club","Beacon","1","4","187720","spotify:user:transceend","2016-12-20T20:25:40Z"
"spotify:track:1qfYG2JrchEyJiqKnkE7YQ","What You Know","Two Door Cinema Club","Tourist History","1","8","189693","spotify:user:transceend","2016-12-20T20:26:13Z"
